parent_id,parent_kode_dagri,kode_bps,nama_bps,kode_dagri,nama_dagri,kode_pos
1202,12.13,1202040,"MUARA SIPONGI",12.13.12,"MUARA SIPONGI","22998"
1202,12.13,1202041,"PAKANTAN",12.13.21,"PAKANTAN",
1202,12.13,1202050,"PANYABUNGAN",12.13.01,"PANYABUNGAN",
1202,12.13,1202051,"PANYABUNGAN SELATAN",12.13.04,"PANYABUNGAN SELATAN","22952"
1202,12.13,1202052,"PANYABUNGAN BARAT",12.13.05,"PANYABUNGAN BARAT","22953"
1202,12.13,1202053,"PANYABUNGAN UTARA",12.13.02,"PANYABUNGAN UTARA","22954"
1202,12.13,1202054,"PANYABUNGAN TIMUR",12.13.03,"PANYABUNGAN TIMUR","22952;22955"
1202,12.13,1202055,"HUTA BARGOT",12.13.19,"HUTA BARGOT",
1202,12.13,1202060,"NATAL",12.13.16,"NATAL","22987"
1202,12.13,1202070,"MUARA BATANG GADIS",12.13.17,"MUARA BATANG GADIS","22989"
1202,12.13,1202080,"SIABU",12.13.06,"SIABU","22976"
1202,12.13,1202081,"BUKIT MALINTANG",12.13.07,"BUKIT MALINTANG","22977"
1202,12.13,1202082,"NAGA JUANG",12.13.23,"NAGA JUANG",
1203,12.03,1203010,"BATANG ANGKOLA",12.03.07,"BATANG ANGKOLA","22772"
1203,12.03,1203011,"SAYUR MATINGGI",12.03.21,"SAYUR MATINGGI","22774"
1203,12.03,1203012,"TANO TOMBANGAN ANGKOLA",12.03.30,"TANO TOMBANGAN ANGKOLA","22775"
1203,12.03,1203013,"ANGKOLA MUARA TAIS",12.03.32,"ANGKOLA MUARA TAIS",
1203,12.03,1203070,"ANGKOLA TIMUR",12.03.03,"ANGKOLA TIMUR","22733"
1203,12.03,1203080,"ANGKOLA SELATAN",12.03.06,"ANGKOLA SELATAN","22732"
1203,12.03,1203090,"ANGKOLA  BARAT",12.03.01,"ANGKOLA BARAT","22736"
1203,12.03,1203091,"ANGKOLA SANGKUNUR",12.03.31,"ANGKOLA SANGKUNUR","22737"
1203,12.03,1203100,"BATANG TORU",12.03.02,"BATANG TORU","22732;22738"
1203,12.03,1203101,"MARANCAR",12.03.20,"MARANCAR","22741;22742"
1203,12.03,1203102,"MUARA BATANG TORU",12.03.29,"MUARA BATANG TORU","22739"
1203,12.03,1203110,"SIPIROK",12.03.04,"SIPIROK","22741;22742"
1203,12.03,1203120,"ARSE",12.03.14,"ARSE","22747"
1203,12.03,1203160,"SAIPAR DOLOK HOLE",12.03.05,"SAIPAR DOLOK HOLE","22757"
1203,12.03,1203161,"AEK BILAH",12.03.22,"AEK BILAH","22759"
1204,12.01,1204010,"PINANGSORI",12.01.04,"PINANGSORI","22653"
1204,12.01,1204011,"BADIRI",12.01.15,"BADIRI","22657"
1204,12.01,1204020,"SIBABANGUN",12.01.08,"SIBABANGUN","22656"
1204,12.01,1204021,"LUMUT",12.01.19,"LUMUT","22654"
1204,12.01,1204022,"SUKA BANGUN",12.01.18,"SUKA BANGUN","22655"
1204,12.01,1204030,"PANDAN",12.01.03,"PANDAN","22611;22613;22614;22615;22619"
1204,12.01,1204031,"TUKKA",12.01.14,"TUKKA","22631;22634;22636;22638"
1204,12.01,1204032,"SARUDIK",12.01.20,"SARUDIK","22621;22622;22623;22624;22625"
1204,12.01,1204040,"TAPIAN NAULI",12.01.07,"TAPIAN NAULI","22641;22642;22643;22644;22645;22646;22647;22648;22649"
1204,12.01,1204041,"SITAHUIS",12.01.13,"SITAHUIS","22566"
1204,12.01,1204050,"KOLANG",12.01.06,"KOLANG","22562"
1204,12.01,1204060,"SORKAM",12.01.02,"SORKAM","22566;22563"
1204,12.01,1204061,"SORKAM BARAT",12.01.10,"SORKAM BARAT","22571"
1204,12.01,1204062,"PASARIBU TOBING",12.01.16,"PASARIBU TOBING","22572"
1204,12.01,1204070,"BARUS",12.01.01,"BARUS","22564"
1204,12.01,1204071,"SOSORGADONG",12.01.09,"SOSORGADONG","22573"
1204,12.01,1204072,"ANDAM DEWI",12.01.12,"ANDAM DEWI","22575"
1204,12.01,1204073,"BARUS UTARA",12.01.17,"BARUS UTARA","22574"
1204,12.01,1204080,"MANDUAMAS",12.01.05,"MANDUAMAS","22565"
1204,12.01,1204081,"SIRANDORUNG",12.01.11,"SIRANDORUNG","22576"
1205,12.02,1205030,"PARMONANGAN",12.02.11,"PARMONANGAN","22457;22454;22455;22453"
1205,12.02,1205040,"ADIANKOTING",12.02.03,"ADIANKOTING","22461"
1205,12.02,1205050,"SIPOHOLON",12.02.04,"SIPOHOLON","22457;22452"
1205,12.02,1205060,"TARUTUNG",12.02.01,"TARUTUNG","22411;22412;22413;22414;22415;22416"
1205,12.02,1205061,"SIATAS BARITA",12.02.02,"SIATAS BARITA","22427;22428;22429"
1205,12.02,1205070,"PAHAE JULU",12.02.05,"PAHAE JULU","22463"
1205,12.02,1205080,"PAHAE JAE",12.02.06,"PAHAE JAE","22465"
1205,12.02,1205081,"PURBATUA",12.02.08,"PURBATUA","22467"
1205,12.02,1205082,"SIMANGUMBAN",12.02.07,"SIMANGUMBAN","22466"
1205,12.02,1205090,"PANGARIBUAN",12.02.13,"PANGARIBUAN","22472;22474"
1205,12.02,1205100,"GAROGA",12.02.14,"GAROGA","22473"
1205,12.02,1205110,"SIPAHUTAR",12.02.12,"SIPAHUTAR","22471"
1205,12.02,1205120,"SIBORONGBORONG",12.02.09,"SIBORONGBORONG","22474"
1205,12.02,1205130,"PAGARAN",12.02.10,"PAGARAN","22458"
1205,12.02,1205180,"MUARA",12.02.15,"MUARA","22476"
1206,12.12,1206030,"BALIGE",12.12.01,"BALIGE","22311;22312;22313;22314;22315;22316;22319"
1206,12.12,1206031,"TAMPAHAN",12.12.22,"TAMPAHAN","22352"
1206,12.12,1206040,"LAGUBOTI",12.12.02,"LAGUBOTI","22381;22385"
1206,12.12,1206050,"HABINSARAN",12.12.04,"HABINSARAN","22383;22385"
1206,12.12,1206051,"BORBOR",12.12.06,"BORBOR","22354"
1206,12.12,1206052,"NASSAU",12.12.21,"NASSAU","22355"
1206,12.12,1206060,"SILAEN",12.12.03,"SILAEN","22386;22382"
1206,12.12,1206061,"SIGUMPAR",12.12.19,"SIGUMPAR","22353"
1206,12.12,1206070,"PORSEA",12.12.07,"PORSEA","22384"
1206,12.12,1206071,"PINTU POHAN MERANTI",12.12.05,"PINTU POHAN MERANTI","22388"
1206,12.12,1206072,"SIANTAR NARUMONDA",12.12.20,"SIANTAR NARUMONDA","22356"
1206,12.12,1206073,"PARMAKSIAN",12.12.24,"PARMAKSIAN","22357"
1206,12.12,1206080,"LUMBAN JULU",12.12.09,"LUMBAN JULU","22386;22382"
1206,12.12,1206081,"ULUAN",12.12.10,"ULUAN","22383;22381;22385"
1206,12.12,1206082,"AJIBATA",12.12.08,"AJIBATA","22389;22382"
1206,12.12,1206083,"BONATUA LUNASI",12.12.23,"BONATUA LUNASI","22387"
1207,12.10,1207050,"BILAH HULU",12.10.09,"BILAH HULU","21462"
1207,12.10,1207070,"PANGKATAN",12.10.14,"PANGKATAN","21477"
1207,12.10,1207080,"BILAH BARAT",12.10.07,"BILAH BARAT","21459"
1207,12.10,1207130,"BILAH HILIR",12.10.08,"BILAH HILIR","21471"
1207,12.10,1207140,"PANAI HULU",12.10.20,"PANAI HULU","21476"
1207,12.10,1207150,"PANAI TENGAH",12.10.18,"PANAI TENGAH","21472"
1207,12.10,1207160,"PANAI HILIR",12.10.19,"PANAI HILIR","21473"
1207,12.10,1207210,"RANTAU SELATAN",12.10.02,"RANTAU SELATAN","21421;21422;21423;21424;21425;21426;21427;21428;21429"
1207,12.10,1207220,"RANTAU UTARA",12.10.01,"RANTAU UTARA","21411;21412;21413;21414;21416;21417;21418;21419"
1208,12.09,1208010,"BANDAR PASIR MANDOGE",12.09.17,"BANDAR PASIR MANDOGE","21262;21266"
1208,12.09,1208020,"BANDAR PULAU",12.09.15,"BANDAR PULAU","21274"
1208,12.09,1208021,"AEK SONGSONGAN",12.09.21,"AEK SONGSONGAN","21293"
1208,12.09,1208022,"RAHUNING",12.09.22,"RAHUNING",
1208,12.09,1208030,"PULAU RAKYAT",12.09.14,"PULAU RAKYAT","21273"
1208,12.09,1208031,"AEK KUASAN",12.09.18,"AEK KUASAN","21275"
1208,12.09,1208032,"AEK LEDONG",12.09.32,"AEK LEDONG","21276"
1208,12.09,1208040,"SEI KEPAYANG",12.09.11,"SEI KEPAYANG","21381"
1208,12.09,1208041,"SEI KEPAYANG BARAT",12.09.24,"SEI KEPAYANG BARAT","21382"
1208,12.09,1208042,"SEI KEPAYANG TIMUR",12.09.25,"SEI KEPAYANG TIMUR","21383"
1208,12.09,1208050,"TANJUNG BALAI",12.09.10,"TANJUNG BALAI","21345;21351"
1208,12.09,1208060,"SIMPANG EMPAT",12.09.12,"SIMPANG EMPAT","21345;21271"
1208,12.09,1208061,"TELUK DALAM",12.09.31,"TELUK DALAM","21277"
1208,12.09,1208070,"AIR BATU",12.09.13,"AIR BATU","21272;21345"
1208,12.09,1208071,"SEI DADAP",12.09.23,"SEI DADAP","21291"
1208,12.09,1208080,"BUNTU PANE",12.09.16,"BUNTU PANE","21261"
1208,12.09,1208081,"TINGGI RAJA",12.09.26,"TINGGI RAJA","21292"
1208,12.09,1208082,"SETIA JANJI",12.09.27,"SETIA JANJI","21268;21265"
1208,12.09,1208090,"MERANTI",12.09.08,"MERANTI","21264"
1208,12.09,1208091,"PULO BANDRING",12.09.30,"PULO BANDRING","21262;21266"
1208,12.09,1208092,"RAWANG PANCA ARGA",12.09.29,"RAWANG PANCA ARGA","21267"
1208,12.09,1208100,"AIR JOMAN",12.09.09,"AIR JOMAN","21263"
1208,12.09,1208101,"SILAU LAUT",12.09.28,"SILAU LAUT","21268;21265"
1208,12.09,1208160,"KOTA KISARAN BARAT",12.09.19,"KOTA KISARAN BARAT","21211;21212;21213;21214;21215;21216;21217;21218"
1208,12.09,1208170,"KOTA KISARAN TIMUR",12.09.20,"KOTA KISARAN TIMUR","21221;21222;21223;21224;21225;21226;21227;21228;21229"
1209,12.08,1209010,"SILIMAKUTA",12.08.25,"SILIMAKUTA","21167"
1209,12.08,1209011,"PAMATANG SILIMAHUTA",12.08.31,"PAMATANG SILIMA HUTA","21195;21157"
1209,12.08,1209020,"PURBA",12.08.14,"PURBA","21169;21195;21165;21157"
1209,12.08,1209021,"HARANGGAOL HORISAN",12.08.15,"HARANGGAOL HORISAN","21166"
1209,12.08,1209030,"DOLOK PARDAMEAN",12.08.20,"DOLOK PARDAMEAN","21163;21169;21195;21157"
1209,12.08,1209040,"SIDAMANIK",12.08.09,"SIDAMANIK","21171"
1209,12.08,1209041,"PAMATANG SIDAMANIK",12.08.10,"PAMATANG SIDAMANIK","21195;21175"
1209,12.08,1209050,"GIRSANG SIPANGAN BOLON",12.08.16,"GIRSANG SIPANGAN BOLON","21174"
1209,12.08,1209060,"TANAH JAWA",12.08.11,"TANAH JAWA","21181"
1209,12.08,1209061,"HATONDUHAN",12.08.12,"HATONDUHAN","21191"
1209,12.08,1209070,"DOLOK PANRIBUAN",12.08.13,"DOLOK PANRIBUAN","21173"
1209,12.08,1209080,"JORLANG HATARAN",12.08.06,"JORLANG HATARAN","21173;21172;21195"
1209,12.08,1209090,"PANEI",12.08.04,"PANEI","21161;21167;21157"
1209,12.08,1209091,"PANOMBEIAN PANEI",12.08.05,"PANOMBEIAN PANEI","21195"
1209,12.08,1209100,"RAYA",12.08.29,"RAYA","21162;21157"
1209,12.08,1209101,"DOLOG MASAGAL",12.08.32,"DOLOG MASAGAL",
1209,12.08,1209110,"DOLOK SILOU",12.08.26,"DOLOK SILAO","21168"
1209,12.08,1209120,"SILOU KAHEAN",12.08.27,"SILOU KAHEAN","21157"
1209,12.08,1209130,"RAYA KAHEAN",12.08.07,"RAYA KAHEAN","21195;21156"
1209,12.08,1209140,"TAPIAN DOLOK",12.08.28,"TAPIAN DOLOK","21195;21154"
1209,12.08,1209150,"DOLOK BATU NANGGAR",12.08.17,"DOLOK BATU NANGGAR","21155"
1209,12.08,1209160,"SIANTAR",12.08.01,"SIANTAR","21195;21157"
1209,12.08,1209161,"GUNUNG MALELA",12.08.02,"GUNUNG MALELA","21153;21195"
1209,12.08,1209162,"GUNUNG MALIGAS",12.08.03,"GUNUNG MALIGAS","21194"
1209,12.08,1209170,"HUTA BAYU RAJA",12.08.18,"HUTABAYU RAJA","21182"
1209,12.08,1209171,"JAWA MARAJA BAH JAMBI",12.08.19,"JAWA MARAJA BAH JAMBI","21192"
1209,12.08,1209180,"PEMATANG BANDAR",12.08.21,"PEMATANG BANDAR","21186"
1209,12.08,1209181,"BANDAR HULUAN",12.08.22,"BANDAR HULUAN","21193"
1209,12.08,1209190,"BANDAR",12.08.23,"BANDAR","21184"
1209,12.08,1209191,"BANDAR MASILAM",12.08.24,"BANDAR MASILAM","21185;21157"
1209,12.08,1209200,"BOSAR MALIGAS",12.08.08,"BOSAR MALIGAS","21183"
1209,12.08,1209210,"UJUNG PADANG",12.08.30,"UJUNG PADANG","21187"
1210,12.11,1210030,"SIDIKALANG",12.11.01,"SIDIKALANG","22211;22212;22213;22214;22215;22216;22217;22218;22219"
1210,12.11,1210031,"BERAMPU",12.11.13,"BERAMPU","22256"
1210,12.11,1210032,"SITINJO",12.11.15,"SITINJO","22257"
1210,12.11,1210040,"PARBULUAN",12.11.10,"PARBULUAN","22282"
1210,12.11,1210050,"SUMBUL",12.11.02,"SUMBUL","22281"
1210,12.11,1210051,"SILAHISABUNGAN",12.11.14,"SILAHISABUNGAN","22284"
1210,12.11,1210060,"SILIMA PUNGGA-PUNGGA",12.11.05,"SILIMA PUNGGA PUNGGA","22262"
1210,12.11,1210061,"LAE PARIRA",12.11.11,"LAE PARIRA","22264"
1210,12.11,1210070,"SIEMPAT NEMPU",12.11.04,"SIEMPAT NEMPU","22261"
1210,12.11,1210080,"SIEMPAT NEMPU HULU",12.11.07,"SIEMPAT NEMPU HULU","22254"
1210,12.11,1210090,"SIEMPAT NEMPU HILIR",12.11.08,"SIEMPAT NEMPU HILIR","22263"
1210,12.11,1210100,"TIGALINGGA",12.11.03,"TIGALINGGA","22252"
1210,12.11,1210101,"GUNUNG SITEMBER",12.11.12,"GUNUNG SITEMBER","22255"
1210,12.11,1210110,"PEGAGAN HILIR",12.11.09,"PEGAGAN HILIR","22283;22274"
1210,12.11,1210120,"TANAH PINEM",12.11.06,"TANAH PINEM","22253"
1211,12.06,1211010,"MARDINGDING",12.06.10,"MARDINGDING","22165"
1211,12.06,1211020,"LAUBALENG",12.06.09,"LAUBALENG","22163;22164"
1211,12.06,1211030,"TIGABINANGA",12.06.08,"TIGABINANGA","22163;22161;22162"
1211,12.06,1211040,"JUHAR",12.06.07,"JUHAR","22163;22164;22161"
1211,12.06,1211050,"MUNTE",12.06.06,"MUNTE","22163;22161;22162"
1211,12.06,1211060,"KUTABULUH",12.06.13,"KUTABULUH","22155"
1211,12.06,1211070,"PAYUNG",12.06.11,"PAYUNG","22156"
1211,12.06,1211071,"TIGANDERKET",12.06.17,"TIGANDERKET","22154"
1211,12.06,1211080,"SIMPANG EMPAT",12.06.12,"SIMPANG EMPAT","22153"
1211,12.06,1211081,"NAMAN TERAN",12.06.16,"NAMAN TERAN","22157"
1211,12.06,1211082,"MERDEKA",12.06.15,"MERDEKA","22158"
1211,12.06,1211090,"KABANJAHE",12.06.01,"KABANJAHE","22111;22112;22113;22115;22119"
1211,12.06,1211100,"BERASTAGI",12.06.02,"BERASTAGI","22152"
1211,12.06,1211110,"TIGAPANAH",12.06.04,"TIGAPANAH","22171"
1211,12.06,1211111,"DOLAT RAYAT",12.06.14,"DOLAT RAYAT","22159"
1211,12.06,1211120,"MEREK",12.06.05,"MEREK","22173"
1211,12.06,1211130,"BARUSJAHE",12.06.03,"BARUSJAHE","22172"
1212,12.07,1212010,"GUNUNG MERIAH",12.07.01,"GUNUNG MERIAH","20583"
1212,12.07,1212020,"SINEMBAH TANJUNG MUDA HULU",12.07.20,"SINEMBAH TANJUNG MUDA HULU","20582"
1212,12.07,1212030,"SIBOLANGIT",12.07.03,"SIBOLANGIT","20355;20354;20356;20357"
1212,12.07,1212040,"KUTALIMBARU",12.07.04,"KUTALIMBARU","20355;20354;20357;20352"
1212,12.07,1212050,"PANCUR BATU",12.07.05,"PANCUR BATU","20353"
1212,12.07,1212060,"NAMO RAMBE",12.07.06,"NAMO RAMBE","20355;20356;20358;20357"
1212,12.07,1212070,"BIRU-BIRU",12.07.07,"BIRU-BIRU","20358"
1212,12.07,1212080,"SINEMBAH TANJUNG MUDA HILIR",12.07.08,"SINEMBAH TANJUNG MUDA HILIR","20363"
1212,12.07,1212090,"BANGUN PURBA",12.07.09,"BANGUN PURBA","20581"
1212,12.07,1212190,"GALANG",12.07.19,"GALANG","20585"
1212,12.07,1212200,"TANJUNG MORAWA",12.07.02,"TANJUNG MORAWA","20362"
1212,12.07,1212210,"PATUMBAK",12.07.21,"PATUMBAK","20361"
1212,12.07,1212220,"DELI TUA",12.07.22,"DELI TUA","20355;20354;20356;20357"
1212,12.07,1212230,"SUNGGAL",12.07.23,"SUNGGAL","20354;20356;20358;20357;20352"
1212,12.07,1212240,"HAMPARAN PERAK",12.07.24,"HAMPARAN PERAK","20374"
1212,12.07,1212250,"LABUHAN DELI",12.07.25,"LABUHAN DELI","20373"
1212,12.07,1212260,"PERCUT SEI TUAN",12.07.26,"PERCUT SEI TUAN","20371;20358"
1212,12.07,1212270,"BATANG KUIS",12.07.27,"BATANG KUIS","20372"
1212,12.07,1212280,"PANTAI LABU",12.07.32,"PANTAI LABU","20553"
1212,12.07,1212290,"BERINGIN",12.07.33,"BERINGIN","20552"
1212,12.07,1212300,"LUBUK PAKAM",12.07.28,"LUBUK PAKAM","20511;20512;20513;20514;20515;20516;20517;20518"
1212,12.07,1212310,"PAGAR MERBAU",12.07.31,"PAGAR MERBAU","20551;20358"
1213,12.05,1213010,"BAHOROK",12.05.01,"BAHOROK","20771"
1213,12.05,1213011,"SIRAPIT",12.05.21,"SIRAPIT","20776"
1213,12.05,1213020,"SALAPIAN",12.05.02,"SALAPIAN","20774;20773"
1213,12.05,1213021,"KUTAMBARU",12.05.22,"KUTAMBARU","20775"
1213,12.05,1213030,"SEI BINGAI",12.05.04,"SEI BINGAI","20771"
1213,12.05,1213040,"KUALA",12.05.03,"KUALA","20772"
1213,12.05,1213050,"SELESAI",12.05.06,"SELESAI","20762"
1213,12.05,1213060,"BINJAI",12.05.05,"BINJAI","20761"
1213,12.05,1213070,"STABAT",12.05.07,"STABAT","20811;20812;20813;20814;20815;20817;20818;20819"
1213,12.05,1213080,"WAMPU",12.05.08,"WAMPU","20885"
1213,12.05,1213090,"BATANG SERANGAN",12.05.19,"BATANG SERANGAN","20883"
1213,12.05,1213100,"SAWIT SEBERANG",12.05.20,"SAWIT SEBERANG","20884"
1213,12.05,1213110,"PADANG TUALANG",12.05.12,"PADANG TUALANG","20852"
1213,12.05,1213120,"HINAI",12.05.10,"HINAI","20854"
1213,12.05,1213130,"SECANGGANG",12.05.09,"SECANGGANG","20855"
1213,12.05,1213140,"TANJUNG PURA",12.05.11,"TANJUNG PURA","20853"
1213,12.05,1213150,"GEBANG",12.05.13,"GEBANG","20856"
1213,12.05,1213160,"BABALAN",12.05.14,"BABALAN","20857"
1213,12.05,1213170,"SEI LEPAN",12.05.17,"SEI LEPAN","20882"
1213,12.05,1213180,"BRANDAN BARAT",12.05.18,"BERANDAN BARAT","20881"
1213,12.05,1213190,"BESITANG",12.05.16,"BESITANG","20859"
1213,12.05,1213200,"PANGKALAN SUSU",12.05.15,"PANGKALAN SUSU","20858"
1213,12.05,1213201,"PEMATANG JAYA",12.05.23,"PEMATANG JAYA","20891"
1214,12.14,1214010,"HIBALA",12.14.04,"HIBALA","22882"
1214,12.14,1214011,"TANAH MASA",12.14.31,"TANAH MASA",
1214,12.14,1214020,"PULAU-PULAU BATU",12.14.05,"PULAU-PULAU BATU","22881"
1214,12.14,1214021,"PULAU-PULAU BATU TIMUR",12.14.16,"PULAU-PULAU BATU TIMUR","22883"
1214,12.14,1214022,"SIMUK",12.14.28,"SIMUK",
1214,12.14,1214023,"PULAU-PULAU BATU BARAT",12.14.29,"PULAU-PULAU BATU BARAT",
1214,12.14,1214024,"PULAU-PULAU BATU UTARA",12.14.30,"PULAU-PULAU BATU UTARA",
1214,12.14,1214030,"TELUK DALAM",12.14.06,"TELUK DALAM","22865"
1214,12.14,1214031,"FANAYAMA",12.14.18,"FANAYAMA","22834;22835"
1214,12.14,1214032,"TOMA",12.14.12,"TOMA","22835"
1214,12.14,1214033,"MANIAMOLO",12.14.10,"MANIAMOLO","22833"
1214,12.14,1214034,"MAZINO",12.14.13,"MAZINO","22836;22839"
1214,12.14,1214035,"LUAHAGUNDRE MANIAMOLO",12.14.32,"LUAHAGUNDRE MANIAMOLO",
1214,12.14,1214036,"ONOLALU",12.14.33,"ONOLALU",
1214,12.14,1214040,"AMANDRAYA",12.14.07,"AMANDRAYA","22866;22862"
1214,12.14,1214041,"ARAMO",12.14.15,"ARAMO","22832"
1214,12.14,1214042,"ULUSUSUA",12.14.24,"ULUSUSUA",
1214,12.14,1214050,"LAHUSA",12.14.03,"LAHUSA","22874"
1214,12.14,1214051,"SIDUA'ORI",12.14.25,"SIDUA'ORI",
1214,12.14,1214052,"SOMAMBAWA",12.14.26,"SOMAMBAWA",
1214,12.14,1214060,"GOMO",12.14.02,"GOMO","22873;22877"
1214,12.14,1214061,"SUSUA",12.14.09,"SUSUA","22832;22831;22837"
1214,12.14,1214062,"MAZO",12.14.17,"MAZO","22838"
1214,12.14,1214063,"UMBUNASI",12.14.14,"UMBUNASI","22836;22839"
1214,12.14,1214064,"IDANOTAE",12.14.35,"IDANOTAE",
1214,12.14,1214065,"ULU IDANOTAE",12.14.34,"ULU IDANOTAE",
1214,12.14,1214066,"BORONADU",12.14.27,"BORONADU",
1214,12.14,1214070,"LOLOMATUA",12.14.01,"LOLOMATUA","22867;22862"
1214,12.14,1214071,"ULUNOYO",12.14.19,"ULUNOYO",
1214,12.14,1214072,"HURUNA",12.14.20,"HURUNA",
1214,12.14,1214080,"LOLOWAU",12.14.08,"LOLOWAU",
1214,12.14,1214081,"HILIMEGAI",12.14.11,"HILIMEGAI","22831"
1214,12.14,1214082,"O'O'U",12.14.21,"O'O'U",
1214,12.14,1214083,"ONOHAZUMBA",12.14.22,"ONOHAZUMBA",
1214,12.14,1214084,"HILISALAWA'AHE",12.14.23,"HILISALAWA'AHE",
1215,12.16,1215010,"PAKKAT",12.16.09,"PAKKAT","22455;22453"
1215,12.16,1215020,"ONAN GANJANG",12.16.08,"ONAN GANJANG","22454;22453"
1215,12.16,1215030,"SIJAMA POLANG",12.16.07,"SIJAMAPOLANG","22481"
1215,12.16,1215040,"DOLOK SANGGUL",12.16.06,"DOLOK SANGGUL","22457;22453;22452"
1215,12.16,1215050,"LINTONG NIHUTA",12.16.05,"LINTONG NIHUTA","22475"
1215,12.16,1215060,"PARANGINAN",12.16.04,"PARANGINAN","22482"
1215,12.16,1215070,"BAKTI RAJA",12.16.03,"BAKTIRAJA","22459"
1215,12.16,1215080,"POLLUNG",12.16.02,"POLLUNG","22483"
1215,12.16,1215090,"PARLILITAN",12.16.01,"PARLILITAN","22456"
1215,12.16,1215100,"TARA BINTANG",12.16.10,"TARABINTANG","22474;22485"
1216,12.15,1216010,"SALAK",12.15.03,"SALAK","22272"
1216,12.15,1216011,"SITELU TALI URANG JEHE",12.15.01,"SITELU TALI URANG JEHE","22274"
1216,12.15,1216012,"PAGINDAR",12.15.06,"PAGINDAR","22276"
1216,12.15,1216013,"SITELU TALI URANG JULU",12.15.04,"SITELU TALI URANG JULU",
1216,12.15,1216014,"PERGETTENG GETTENG SENGKUT",12.15.05,"PERGETTENG GETTENG SENGKUT","22273"
1216,12.15,1216020,"KERAJAAN",12.15.02,"KERAJAAN","22271;22275"
1216,12.15,1216021,"TINADA",12.15.07,"TINADA","22275;22278"
1216,12.15,1216022,"SIEMPAT RUBE",12.15.08,"SIEMPAT RUBE","22277"
1217,12.17,1217010,"SIANJUR MULAMULA",12.17.06,"SIANJAR MULA MULA",
1217,12.17,1217020,"HARIAN",12.17.05,"HARIAN","22391"
1217,12.17,1217030,"SITIOTIO",12.17.09,"SITIO-TIO",
1217,12.17,1217040,"ONAN RUNGGU",12.17.02,"ONAN RUNGGU","22398;22395"
1217,12.17,1217050,"NAINGGOLAN",12.17.03,"NAINGGOLAN","22394;22392"
1217,12.17,1217060,"PALIPI",12.17.04,"PALIPI","22393;22392;22396;22395"
1217,12.17,1217070,"RONGGUR NIHUTA",12.17.07,"RONGGUR NIHUTA","22397"
1217,12.17,1217080,"PANGURURAN",12.17.08,"PANGURURAN","22393;22392;22395"
1217,12.17,1217090,"SIMANINDO",12.17.01,"SIMANINDO","22398;22392;22396;22395"
1218,12.18,1218010,"KOTARIH",12.18.10,"KOTARIH","20984"
1218,12.18,1218011,"SILINDA",12.18.11,"SILINDA","20981"
1218,12.18,1218012,"BINTANG BAYU",12.18.17,"BINTANG BAYU","20983"
1218,12.18,1218020,"DOLOK MASIHUL",12.18.09,"DOLOK MASIHUL","20991"
1218,12.18,1218021,"SERBAJADI",12.18.12,"SERBA JADI","20985"
1218,12.18,1218030,"SIPISPIS",12.18.08,"SIPISPIS","20992"
1218,12.18,1218040,"DOLOK MERAWAN",12.18.07,"DOLOK MERAWAN","20993"
1218,12.18,1218050,"TEBINGTINGGI",12.18.13,"TEBING TINGGI","20994;20651"
1218,12.18,1218051,"TEBING SYAHBANDAR",12.18.16,"TEBING SYAHBANDAR","20652"
1218,12.18,1218060,"BANDAR KHALIPAH",12.18.06,"BANDAR KHALIPAH","20994"
1218,12.18,1218070,"TANJUNG BERINGIN",12.18.05,"TANJUNG BERINGIN","20996"
1218,12.18,1218080,"SEI RAMPAH",12.18.04,"SEI RAMPAH",
1218,12.18,1218081,"SEI BAMBAN",12.18.15,"SEI BAMBAN","20921;20922;20923;20924;20925;20929"
1218,12.18,1218090,"TELUK MENGKUDU",12.18.03,"TELUK MENGKUDU","20997"
1218,12.18,1218100,"PERBAUNGAN",12.18.02,"PERBAUNGAN","20986"
1218,12.18,1218101,"PEGAJAHAN",12.18.14,"PEGAJAHAN","20988"
1218,12.18,1218110,"PANTAI CERMIN",12.18.01,"PANTAI CERMIN","20987"
1219,12.19,1219010,"SEI BALAI",12.19.07,"SEI BALAI","21656;21658;21652;21654"
1219,12.19,1219020,"TANJUNG TIRAM",12.19.06,"TANJUNG TIRAM","21655;21653"
1219,12.19,1219021,"NIBUNG HANGUS",12.19.12,"NIBUNG HANGUS",
1219,12.19,1219030,"TALAWI",12.19.05,"TALAWI","21652;21654"
1219,12.19,1219031,"DATUK TANAH DATAR",12.19.11,"DATUK TANAH DATAR",
1219,12.19,1219040,"LIMA PULUH",12.19.04,"LIMA PULUH","21656;21655;21653"
1219,12.19,1219041,"LIMA PULUH PESISIR",12.19.09,"LIMA PULUH PESISIR",
1219,12.19,1219042,"DATUK LIMA PULUH",12.19.10,"DATUK LIMA PULUH",
1219,12.19,1219050,"AIR PUTIH",12.19.03,"AIR PUTIH","21656;21655;21652"
1219,12.19,1219060,"SEI SUKA",12.19.02,"SEI SUKA","21657"
1219,12.19,1219061,"LAUT TADOR",12.19.08,"LAUT TADOR",
1219,12.19,1219070,"MEDANG DERAS",12.19.01,"MEDANG DERAS","21658;21652"
1220,12.20,1220010,"BATANG ONANG",12.20.07,"BATANG ONANG","22763;22761;22765"
1220,12.20,1220020,"PADANG BOLAK JULU",12.20.05,"PADANG BOLAK JULU","22781"
